PROVINCIA;LOCALITA;TIPOLOGIA;TIPOLOGIA SECONDARIA;STELLE;DENOMINAZIONE;INDIRIZZO;NUMERO CIVICO;INTERNO;CAP;TELEFONO;FAX;EMAIL;SITO WEB;ZONA;ACCESSO AI DISABILI;PISCINA;PISCINA COPERTA;RISTORANTE;PARCHEGGIO;SALA CONFERENZE;ARIA CONDIZIONATA;GIOCHI BIMBI;SAUNA;SOLARIUM;FITNESS;ANIMALI AMMESSI;CENTRO STORICO;ZONA FIERA;LAGO;AEROPORTO;AUTOSTRADA;IMPIANTI RISALITA;STAZIONE FS;MARE;TERMALE;PERIFERIA;COLLINARE;INGLESE;FRANCESE;TEDESCO;SPAGNOLO;CHIUSURA TEMPORANEA;ALTRI SERVIZI;DATA ULTIMA MODIFICA;NUOVA CLASSIFICAZIONE LR11;COMUNE;CATEGORIA;CODICE IDENTIFICATIVO
VERONA;PACENGO;AFFITTACAMERE;;;CAMERE DA MIRELLA;Via Lazise;7;;37017;0457590045 / 3470800352;0457590045;info@cameredamirella.com;www.cameredamirella.com;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Vero;Falso;Falso;PISCINA, SOLARIUM, phon, frigorifero;22/02/2018;3 Leoni;LAZISE;2;387
VERONA;;AFFITTACAMERE;;;IL PALAZZETTO;Corso Cangrande;16;;37017;045 7580003;045 6470390;cangrandehotel@tiscalinet.it;;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;10/04/2017;4 Leoni;LAZISE;2;388
VERONA;PACENGO;AFFITTACAMERE;;;LA MAISON DU PORT;Via Roarlongo;15;;37017;0457590268;0456499210;info@lamaisonduport.com;www.lamaisonduport.com;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;;15/03/2018;2 Leoni;LAZISE;2;389
VERONA;;AFFITTACAMERE;;;DA LUCIA;Via Malcanton,;33;;37017;0457590180;;turrini.gestioni@gmail.com;;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;Falso;;28/05/2018;2 Leoni;LAZISE;2;391
VERONA;PACENGO;AFFITTACAMERE;;;AZZURRO GARDA;Via Marengo;2;;37017;045 6490169 339 8991792;045 6490169;azzurrogarda@email.it;www.azzurrogarda.com;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;16/02/2015;;LAZISE;2;395
VERONA;;AFFITTACAMERE;;;VILLA ADRIANA;Via Monti;19;;37018;0457400242;;villaadriana-italy@tiscali.it;;garda;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;;30/03/2017;2 Leoni;MALCESINE;2;415
VERONA;PURI;AFFITTACAMERE;;;LOCANDA BAITA DEI FORTI;Località Tratto Spino;1;;37018;045 7400319;045 6570685;info@baitadeiforti.com;www.baitadeiforti.com;garda;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;BIOSAUNA SAUNA;23/03/2017;2 Leoni;MALCESINE;2;429
VERONA;;AFFITTACAMERE;;;CASA HELLEN;Via Matteotti;;;37032;0457610649 / 0457614814;0456105615;info@alloggiocasahellen.com;www.alloggiocasahellen.com;verona;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;18/04/2018;2 Leoni;MONTEFORTE D'ALPONE;2;432
VERONA;;AFFITTACAMERE;;;RESIDENZA AI 4 OLIVI;Via Goito;10;;37019;0457552820;0457552820;residenza@ai4olivi.com;www.ai4olivi.com;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;PISCINA -TV SATELLITARE - wi-fi;20/04/2016;3 Leoni;PESCHIERA DEL GARDA;2;444
VERONA;;AFFITTACAMERE;;;CASA MARTORI;LOCALITA' FORNACI;10;;37019;045 7550281;045 6400316;alpescatore@alice.it;;garda;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;;28/05/2018;2 Leoni;PESCHIERA DEL GARDA;2;446
VERONA;;AFFITTACAMERE;;;IL CASALE;Via Azzano;69;;37064;0456350714;0456351228;il_casale@virgilio.it;;verona;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;;08/07/2016;3 Leoni;POVEGLIANO VERONESE;2;447
VERONA;;AFFITTACAMERE;;;ANDREOLI & MIGLIORANZI;Via Borgo Case Popolari;2;;37057;045545513;0459250680;info@amoverona.it;www.amoverona.it;verona;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Vero;Vero;Falso;TV SATELLITE E ARIA CONDIZIONATA NELLE CAMERE;29/05/2018;3 Leoni;SAN GIOVANNI LUPATOTO;2;454
VERONA;;AFFITTACAMERE;;;CASTRUM RELAIS;Via Castello;21 - Località Castelrotto;;37029;0456850126;0456850126;info@castrumrelais.it;www.castrumrelais.it;verona;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;;29/05/2018;2 Leoni;SAN PIETRO IN CARIANO;2;457
VERONA;;AFFITTACAMERE;;;VECIA OSTARIA;Piazza Vittorio Veneto;28;;37060;045 7350016;;info@veciaostaria.com;www.veciaostaria.com;verona;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;20/03/2018;2 Leoni;TREVENZUOLO;2;464
VERONA;;AFFITTACAMERE;;;CAMERE VIA SANZIO;Via R. Sanzio - Borghetto;24;;37067;335 7419453;;vanzellamaurizio@gmail.com;www.lefinestresuborghetto.it;garda;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;;17/04/2018;;VALEGGIO SUL MINCIO;2;468
VERONA;;AFFITTACAMERE;;;FILO';Viale delle Nazioni;15/a;;37100;0458222186;0458222186;garni.filo@gmail.com;garnifilo.com;verona;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;;20/04/2018;2 Leoni;VERONA;2;494
VERONA;;AFFITTACAMERE;;;CASA MAGNANI;Via Messer Ottonello;7;;37100;3404715135 / 3384022579;0459580790;info@casamagnani.it;www.casamagnani.it;verona;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Falso;Falso;INTERNET SENZA FILI;20/09/2017;3 Leoni;VERONA;2;496
VERONA;CA' DI DAVID;AFFITTACAMERE;;;VILLA MIMOSA;Via Belfiore;58;;37135;045 542503;045 540355;info@villa-mimosa.it;;verona;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;;08/03/2017;3 Leoni;VERONA;2;501
VERONA;;RESIDENCE;;;RESIDENCE SAN MICHELE;Via Vacce;7;;37010;0456279008;0456279125;info@residencesanmichele.it;www.residencesanmichele.it;garda;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;Falso;;07/11/2017;4 Leoni;COSTERMANO SUL GARDA;2;2344
VERONA;;RESIDENCE;;;CORTE CAMALDOLI RESIDENCE;Via Camaldolesi;1;;37016;0456270047;0456270092;info@cortecamaldoli.it;www.cortecamaldoli.it;garda;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Il raffreddamento è incluso dal 02.06 al 01.09 - LAVATRICE AD USO COMUNE -;26/01/2017;3 Leoni;GARDA;2;2348
VERONA;;RESIDENCE;;;LA MARGHERITA;Via Delle Coste;8/10;;37017;0456470791;0456479280;info@residencelamargherita.it;www.residencelamargherita.it;garda;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;Falso;IDROMASSAGGIO;13/01/2017;3 Leoni;LAZISE;2;2351
VERONA;;RESIDENCE;;;VILLA VINCO;Via Roma;27;;37039;0456500083;0456508728;villavinco@villavinco.it;;verona;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;TAVERNA -  BARBECUE ESTERNO- LAVASTOVIGLIE IN 4 UUAA;17/03/2017;2 Leoni;TREGNAGO;2;2355
VERONA;;RESIDENCE;;;RESIDENCE VIALE VENEZIA;Viale Venezia;89;;37131;045 520206;045 8408975;info@residencevialevenezia.com;www.residencevialevenezia.com;verona;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;;13/01/2017;3 Leoni;VERONA;2;2357
VERONA;;RESIDENCE;;;RESIDENCE ALL'ADIGE;Via Magellano;28;;37138;0458340138;0458350448;info@residenceadige.it;www.residenceadige.it;verona;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Vero;Falso;PALESTRA A PAGAMENTO;12/01/2017;3 Leoni;VERONA;2;2359
VERONA;;RESIDENCE;;;RESIDENCE SAN ZENO;Via Regaste San Zeno;3;;37100;045597721;04580002439;info@residencesanzenoverona.it;www.residencesanzenoverona.it;verona;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;;20/02/2018;2 Leoni;VERONA;2;2360
VERONA;;APPARTAMENTO;;;CA' VETTOR;Via Ca' del Bosco;3;;37010;0456261278;0456260924;info@cavettor.com;wwww.cavettor.com;garda;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;Falso;internet wireless, wi-fi in zona reception;15/02/2017;2 Leoni;AFFI;2;7092
VERONA;;APPARTAMENTO;;;RESIDENZA CA' BOTTRIGO;Via Bottrigo;;;37011;0457255666;0457256611;info@montebaldo.com;www.gardaresidences.com;garda;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;Falso;;21/11/2017;3 Leoni;BARDOLINO;2;7121
VERONA;;APPARTAMENTO;;;RESIDENTIAL PARK;Vicolo Fornase,;1;;37011;0456212433;0454852099;info@kriss.it;www.hotelbardolino.it;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;BICICLETTE - SPIAGGIA - garage -FITNESS;31/01/2018;2 Leoni;BARDOLINO;2;7130
VERONA;;APPARTAMENTO;;;APPARTAMENTI LA GROTTA;Via Porta San Giovanni;7;;37011;0457210130;0456212703;alememo@libero.it;www.tavernadamemo.com;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;WI-FI, TV SAT;17/07/2014;;BARDOLINO;2;7137
VERONA;CISANO;APPARTAMENTO;;;RESIDENZA BENINI;VIA CAMPAGNOLA;17/19;;37011;0456212315;0456212315;cele.ra@alica.it;;garda;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;;11/05/2018;3 Leoni;BARDOLINO;2;7139
VERONA;;APPARTAMENTO;;;VILLA ELISABETH;VIA TRIMELONE;9;;37010;0457420474;0457420474;elisabethsrl@tiscali.it;;garda;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;;25/01/2018;2 Leoni;BRENZONE SUL GARDA;2;7144
VERONA;;APPARTAMENTO;;;CASA FERTONANI;VIA PASOLA;SN;;37010;0457430222;;info@casafertonani.info;www.casafertonani.info;garda;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;20/10/2014;;BRENZONE SUL GARDA;2;7147
VERONA;;APPARTAMENTO;;;VILLA DUE LEONI;VIA DE LOC;14;;37010;0456590048;0456590048;info@dueleoni.net;www.dueleoni.net;garda;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;08/11/2017;3 Leoni;BRENZONE SUL GARDA;2;7148
VERONA;;APPARTAMENTO;;;RESIDENZA BELVEDERE;Via Belvedere;44;;37010;045 7550111;045 7550051;amministrazione@enjoygardahotel.com;www.enjoygardahotel.com;garda;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;24/09/2014;;CAVAION VERONESE;2;7150
VERONA;;APPARTAMENTO;;;RESIDENZA POIANO B-C-D;Via Fioria;7;;37010;0457200100;0457200900;reservation@poiano.com;;garda;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;;24/11/2016;2 Leoni;COSTERMANO SUL GARDA;2;7153
VERONA;;APPARTAMENTO;;;ADRIANA;LOCALITA' LE SPONDE;S.N.;;37010;0456261278;0456260924;info@cavetttor.org;wwww.cavettor.com;garda;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Vero;Falso;Falso;;19/04/2018;2 Leoni;COSTERMANO SUL GARDA;2;7157
VERONA;COLA';APPARTAMENTO;;;RESIDENZA 1  VILLA DEI CEDRI;Piazza di Sopra;7;;37017;0457590988;0456490382;villladeicedri@villadeicedri.com;www.villadeicedri.com;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Vero;Falso;Falso;VASCA IDROMASSAGGIO D'ACQUA TERMALE IN OGNI U.A.;09/03/2017;2 Leoni;LAZISE;2;7193
VERONA;COLA';APPARTAMENTO;;;LA RESIDENZA DI VIA MADONNA;Via Madonna;5;;37017;0457590988;0456490382;villladeicedri@villadeicedri.com;www.villadeicedri.com;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Vero;Falso;Falso;locale con vasca idromassaggio;09/03/2017;2 Leoni;LAZISE;2;7195
VERONA;COLA';APPARTAMENTO;;;RESIDENZA 2 VILLA DEI CEDRI;Piazza di Sopra;2;;37017;0457590988;0456490382;villladeicedri@villadeicedri.com;www.villadeicedri.com;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Vero;Falso;Falso;;09/03/2017;2 Leoni;LAZISE;2;7196
VERONA;COLA';APPARTAMENTO;;;RESIDENZA 3 VILLA DEI CEDRI;Via Madonna;19;;37017;0457590988;0456490382;villladeicedri@villadeicedri.com;www.villadeicedri.com;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Vero;Falso;Falso;Locale con vasca idromassaggio;09/03/2017;2 Leoni;LAZISE;2;7197
VERONA;COLA';APPARTAMENTO;;;RESIDENZA EDEN;LOCALITA' ELTA;1;;37017;045 7590659 - 340 6063584;045 7210755;info@residenzaeden.com;www.residenzaeden.com;garda;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;;22/02/2018;2 Leoni;LAZISE;2;7200
VERONA;;APPARTAMENTO;;;LA MADRUGADA;Via Paina;3/11;;37018;0456584003;0456583994;info@residencelamadrugada.it;www.residencelamadrugada.it;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;wi-fi internet in ogni appartamento;11/09/2017;2 Leoni;MALCESINE;2;7201
VERONA;;APPARTAMENTO;;;RESIDENZA MARIU';VIA VALBONA,;10;;37018;0456584163;0456584163;INFO@RESIDENZAMARIU.COM;WWW.RESIDENZAMARIU.COM;garda;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;;13/04/2017;2 Leoni;MALCESINE;2;7203
VERONA;;APPARTAMENTO;;;VILLA MARIA MARGHERITA;Via Gardesana;75;;37018;0457400017;0457400017;carmela.melchiori@alice.it;;garda;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;;17/03/2017;2 Leoni;MALCESINE;2;7206
VERONA;;APPARTAMENTO;;;VILLA SOPRI;Via Lungolago;14;;37018;0456570687;0457400017;info@villasopri.com;;garda;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Falso;LAVATRICE COMUNE;31/10/2017;3 Leoni;MALCESINE;2;7207
VERONA;;APPARTAMENTO;;;CASA MILANI;VIA PURI;34;;37018;0457400460;0457400460;INFO@CASAMILANI.IT;WWW.CASAMILANI.IT;garda;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Vero;Falso;Falso;;21/04/2017;2 Leoni;MALCESINE;2;7208
VERONA;;APPARTAMENTO;;;BENAMATI ROSA;Via  Sottodossi,;31;;37018;0457400460;0457400460;INFO@CASAMILANI.IT;WWW.CASAMILANI.IT;garda;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;26/04/2017;2 Leoni;MALCESINE;2;7209
VERONA;;APPARTAMENTO;;;VILLA SOGNO;Via Gardesana;122;;37018;0457401148;0457401148;villasogno@libero.it;;garda;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Falso;;05/10/2017;2 Leoni;MALCESINE;2;7210
VERONA;;APPARTAMENTO;;;VILLA PIFFERI;VIA GARDESANA;372;;37018;045/7400333 333/9791108;045/6570139;info@villapifferi.it;;garda;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;27/03/2017;2 Leoni;MALCESINE;2;7212
VERONA;;APPARTAMENTO;;;RESIDENZA ALPI;Via Gardesana,;256;;37018;0457400717;0457400529;hotelalpi@malcesine.com;;garda;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;TENNIS DA TAVOLO, CALCETTO;27/03/2017;2 Leoni;MALCESINE;2;7216
VERONA;;APPARTAMENTO;;;CASA ALIN;Via Panoramica,;32;;37018;0456570194;;info@appartamentialin.eu;;garda;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;;25/07/2017;2 Leoni;MALCESINE;2;7218
VERONA;;APPARTAMENTO;;;LA PERVINCA;Via Scoravezze;11;;37018;0457400690 - 0456570959;0457400690 - 0456570959;lapervinca@malcesine.com;www.malcesine.com/lapervinca;garda;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Vero;Falso;Falso;lavatrice ad uso comune, bike-internet connessione gratuita;31/10/2017;3 Leoni;MALCESINE;2;7224
VERONA;;APPARTAMENTO;;;CASA CRESSOTTI;Via Casella;15/a;;37018;0456590204  0456570195;0457400690;casacressotti@malcesine.com;www.malcesine.com/casa cressotti;garda;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;PISCINA PRESSO ALTRA STRUTTURA E LAVATRICE IN COMUNE;31/10/2017;3 Leoni;MALCESINE;2;7226
VERONA;;APPARTAMENTO;;;SAN REMO;Via Gardesana,;440;;37018;0457400239;0456570461;info@albergosanremo.it;;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Falso;solo animali domestici di piccola taglia;17/03/2017;2 Leoni;MALCESINE;2;7227
VERONA;;APPARTAMENTO;;;LA PERLA;Via Saltarino;11;;37018;0456570020;0456570020;info@laperlamalcesine.it;;garda;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;idromassaggio;17/03/2017;2 Leoni;MALCESINE;2;7229
VERONA;;APPARTAMENTO;;;CASA VACANZE LUCIA;Via Navene,;19/A;;37018;045/7401325;045/6570003;info@annahotel.com;;garda;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;;09/03/2017;2 Leoni;MALCESINE;2;7231
VERONA;;APPARTAMENTO;;;CASA EVA;Via Sottodossi,;31;;37018;0457400460;0457400460;INFO@CASAMILANI.IT;WWW.CASAMILANI.IT;garda;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;19/04/2017;2 Leoni;MALCESINE;2;7232
VERONA;;APPARTAMENTO;;;LAURA E JASMIN;Via Navene Vecchia,;10;;37018;3391727673;0457400105;info@bikeapartments.com;www.bikeapartments.com;garda;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;parcheggio non custodito, vasca idromassaggio coperta, internet;05/05/2017;2 Leoni;MALCESINE;2;7233
